observation_date,FINPRINTO01GPSAM
1974-04-01,-0.3313348059325820
1974-05-01,-0.2374544878898430
1974-06-01,2.9038400507773101
1974-07-01,3.8319198149575602
1974-08-01,-3.4528848295832102
1974-09-01,-3.2841101369020298
1974-10-01,1.2326043737573800
1974-11-01,-0.2985074626865700
1974-12-01,-0.4333438386382230
1975-01-01,0.5633176644309400
1975-02-01,0.2447980416158790
1975-03-01,-1.2210012210013199
1975-04-01,0.3708281829417400
1975-05-01,-5.0492610837436702
1975-06-01,-1.4267185473408299
1975-07-01,8.6842105263153400
1975-08-01,-6.0532687651332404
1975-09-01,-3.8659793814428896
1975-10-01,1.3404825737263899
1975-11-01,3.3068783068780800
1975-12-01,-2.5608194622278901
1976-01-01,2.7595269382392700
1976-02-01,-0.6393861892583730
1976-03-01,0.3861003861004740
1976-04-01,-0.2564102564104780
1976-05-01,2.9562982005141998
1976-06-01,-1.2484394506865100
1976-07-01,-2.9077117572693401
1976-08-01,3.2552083333333699
1976-09-01,2.0176544766708999
1976-10-01,0.1236093943138170
1976-11-01,-2.4691358024691001
1976-12-01,3.7974683544304706
1977-01-01,0.0000000000000000
1977-02-01,1.3414634146341300
1977-03-01,-12.0336943441635000
1977-04-01,1.6415868673051599
1977-05-01,5.6527590847912803
1977-06-01,3.8216560509552400
1977-07-01,-6.5030674846627203
1977-08-01,5.2493438320212196
1977-09-01,3.2418952618455301
1977-10-01,-0.4830917874398040
1977-11-01,-0.9708737864076670
1977-12-01,-2.2058823529411700
1978-01-01,2.2556390977443601
1978-02-01,2.2058823529411700
1978-03-01,-0.9592326139090001
1978-04-01,0.0000000000000000
1978-05-01,0.4842615012108360
1978-06-01,-1.4457831325302000
1978-07-01,-6.7237163814181997
1978-08-01,10.0917431192661002
1978-09-01,2.0238095238096498
1978-10-01,0.8168028004667870
1978-11-01,0.5787037037035200
1978-12-01,1.6110471806674900
1979-01-01,1.8120045300113601
1979-02-01,1.4460511679645700
1979-03-01,1.4254385964911800
1979-04-01,0.4324324324321620
1979-05-01,-0.7534983853604180
1979-06-01,0.1084598698482650
1979-07-01,2.0585048754059501
1979-08-01,-1.1677282377919200
1979-09-01,-0.5370569280339850
1979-10-01,0.9719222462198700
1979-11-01,2.4598930481284098
1979-12-01,-0.7306889352816650
1980-01-01,2.8391167192427100
1980-02-01,-0.9202453987730010
1980-03-01,2.1671826625387700
1980-04-01,0.5050505050505640
1980-05-01,-2.5125628140703800
1980-06-01,5.4639175257733106
1980-07-01,7.6246334310851696
1980-08-01,-8.7193460490464201
1980-09-01,-0.2985074626866260
1980-10-01,0.3992015968063310
1980-11-01,0.3976143141154690
1980-12-01,1.5841584158414099
1981-01-01,-2.3391812865496502
1981-02-01,1.8962075848304201
1981-03-01,-0.9794319294809890
1981-04-01,1.2858555885263601
1981-05-01,2.7343749999998899
1981-06-01,-6.0836501901139801
1981-07-01,6.7813765182185692
1981-08-01,-0.2843601895735180
1981-09-01,-0.8555133079847900
1981-10-01,1.0546500479386101
1981-11-01,-2.9411764705882000
1981-12-01,1.3685239491689800
1982-01-01,1.6393442622951899
1982-02-01,-0.8538899430739930
1982-03-01,0.0000000000000000
1982-04-01,-1.4354066985645499
1982-05-01,0.0000000000000000
1982-06-01,1.9417475728155300
1982-07-01,-2.8571428571429398
1982-08-01,1.8627450980393001
1982-09-01,0.1924927815206700
1982-10-01,-1.5369836695485299
1982-11-01,0.7804878048781601
1982-12-01,1.1616650532428701
1983-01-01,-1.0526315789473499
1983-02-01,1.5473887814313501
1983-03-01,-0.0952380952381926
1983-04-01,1.8112488083890299
1983-05-01,1.2172284644196301
1983-06-01,1.3876040703052299
1983-07-01,-4.4708029197080092
1983-08-01,4.3935052531040002
1983-09-01,0.0914913083257973
1983-10-01,-0.9140767824498131
1983-11-01,1.6605166051658800
1983-12-01,-3.6297640653355505
1984-01-01,3.6723163841808399
1984-02-01,-1.1807447774751401
1984-03-01,0.9191176470588980
1984-04-01,0.7285974499090300
1984-05-01,0.7233273056055370
1984-06-01,0.3590664272890230
1984-07-01,1.0733452593918200
1984-08-01,-0.9734513274336050
1984-09-01,0.2680965147453750
1984-10-01,1.6934046345810101
1984-11-01,1.4022787028922199
1984-12-01,2.4200518582545301
1985-01-01,-3.0331647039922900
1985-02-01,0.8105369807497320
1985-03-01,3.3165829145728001
1985-04-01,-1.6536964980546101
1985-05-01,1.8793273986153201
1985-06-01,-1.2621359223299899
1985-07-01,-3.8348082595871400
1985-08-01,2.2494887525564198
1985-09-01,0.0000000000000000
1985-10-01,-0.5000000000000560
1985-11-01,0.7035175879397170
1985-12-01,0.7984031936125960
1986-01-01,1.2871287128714901
1986-02-01,-0.8797653958943940
1986-03-01,-3.3530571992111202
1986-04-01,3.4693877551021299
1986-05-01,-2.5641025641026300
1986-06-01,2.1255060728743400
1986-07-01,3.0723488602576698
1986-08-01,-1.4423076923075200
1986-09-01,0.4878048780486700
1986-10-01,1.3592233009710699
1986-11-01,0.2873563218390050
1986-12-01,-0.7640878701052120
1987-01-01,-1.0587102983637300
1987-02-01,1.4591439688717500
1987-03-01,3.9309683604984897
1987-04-01,-2.6752767527675498
1987-05-01,2.3696682464454399
1987-06-01,-1.8518518518519000
1987-07-01,1.9811320754717501
1987-08-01,0.3700277520814810
1987-09-01,-1.1981566820275400
1987-10-01,-0.6529850746270220
1987-11-01,-0.6572769953051780
1987-12-01,2.0793950850661602
1988-01-01,1.8518518518519000
1988-02-01,-0.0909090909090637
1988-03-01,-2.0928116469517599
1988-04-01,3.1598513011151601
1988-05-01,-1.0810810810809901
1988-06-01,1.4571948998178399
1988-07-01,-1.6157989228006600
1988-08-01,-0.0912408759125460
1988-09-01,2.6484018264842000
1988-10-01,0.8007117437722090
1988-11-01,0.6178287731684500
1988-12-01,-0.7017543859647700
1989-01-01,-0.5300353356892270
1989-02-01,-0.6216696269982220
1989-03-01,0.5361930294907949
1989-04-01,-3.2000000000001800
1989-05-01,1.9283746556474100
1989-06-01,1.3513513513515201
1989-07-01,16.4444444444443008
1989-08-01,-10.9160305343510995
1989-09-01,-3.1705227077977698
1989-10-01,-0.6194690265486910
1989-11-01,0.0890471950135030
1989-12-01,-0.8896797153025831
1990-01-01,4.7781623938827602
1990-02-01,-0.1136363636363490
1990-03-01,-0.5850804485616700
1990-04-01,-0.9645250940003121
1990-05-01,1.1224826675470201
1990-06-01,-1.8445968005223501
1990-07-01,-1.5466489273240900
1990-08-01,1.9256756756755899
1990-09-01,-0.9777925091149940
1990-10-01,0.0167364016735672
1990-11-01,-0.3681392235607930
1990-12-01,-2.0658380920390300
1991-01-01,0.3086949065340460
1991-02-01,-3.1800307744912901
1991-03-01,-0.2295603037259840
1991-04-01,0.0353982300885125
1991-05-01,-0.8315640481245890
1991-06-01,-8.9741302408563595
1991-07-01,9.1924735397882902
1991-08-01,-1.8488601687309800
1991-09-01,-0.1463057790781710
1991-10-01,-0.7875457875459290
1991-11-01,-0.7937973047812410
1991-12-01,1.6002977298103400
1992-01-01,-0.4212454212455530
1992-02-01,2.9427993378701398
1992-03-01,-0.7146685724495510
1992-04-01,-0.2519344970307480
1992-05-01,-0.0360815442901230
1992-06-01,0.3068038260242600
1992-07-01,-1.4753508456278499
1992-08-01,2.2644265887509198
1992-09-01,-0.7142857142857560
1992-10-01,0.3057553956833600
1992-11-01,0.7172314864622999
1992-12-01,-0.2670464660851520
1993-01-01,0.2499107461622070
1993-02-01,0.4985754985754380
1993-03-01,0.7795889440114220
1993-04-01,0.7383966244724820
1993-05-01,-1.1692844677136700
1993-06-01,2.9489669786332100
1993-07-01,1.2692967409947400
1993-08-01,-0.6944444444444200
1993-09-01,2.0808459832850001
1993-10-01,0.9857978279030680
1993-11-01,1.0589013898081800
1993-12-01,0.4256712508185160
1994-01-01,0.8151287903489960
1994-02-01,0.5012936610606870
1994-03-01,0.8849557522124800
1994-04-01,1.8341307814991901
1994-05-01,1.0023492560688601
1994-06-01,0.7598077221274920
1994-07-01,0.9849184364419280
1994-08-01,0.0000000000000000
1994-09-01,2.3773239865894298
1994-10-01,0.4316760940756390
1994-11-01,0.5039276715577130
1994-12-01,0.7963427223123490
1995-01-01,4.9066206625526307
1995-02-01,-1.4962593516209499
1995-03-01,-0.2531645569620270
1995-04-01,-0.3807106598984760
1995-05-01,-1.5286624203821699
1995-06-01,-0.7761966364812410
1995-07-01,1.6949152542372801
1995-08-01,0.6410256410256390
1995-09-01,-2.8025477707006399
1995-10-01,-0.9174311926605559
1995-11-01,0.1322751322751390
1995-12-01,1.0568031704095000
1996-01-01,0.3921568627450970
1996-02-01,1.5625000000000000
1996-03-01,-1.5384615384615401
1996-04-01,-1.4322916666666601
1996-05-01,3.1704095112285300
1996-06-01,0.8962868117797780
1996-07-01,-3.6802030456852801
1996-08-01,4.2160737812911906
1996-09-01,2.4020227560050502
1996-10-01,0.1234567901234660
1996-11-01,-0.1233045622688000
1996-12-01,-3.3333333333333299
1997-01-01,2.9374201787995000
1997-02-01,-0.3722084367245640
1997-03-01,0.7471980074719830
1997-04-01,3.0902348578491798
1997-05-01,-2.1582733812949599
1997-06-01,4.5343137254902004
1997-07-01,-0.4689331770222790
1997-08-01,-1.1778563015312100
1997-09-01,-0.1191895113230030
1997-10-01,1.6706443914081199
1997-11-01,2.3474178403755999
1997-12-01,1.2614678899082601
1998-01-01,-1.9252548131370300
1998-02-01,1.7321016166281800
1998-03-01,1.3620885357548400
1998-04-01,0.8958566629339250
1998-05-01,-0.5549389567147570
1998-06-01,-1.3392857142857200
1998-07-01,1.0180995475113099
1998-08-01,-0.5599104143337090
1998-09-01,-0.5630630630630630
1998-10-01,0.7927519818799580
1998-11-01,-0.5617977528089900
1998-12-01,-0.3389830508474630
1999-01-01,1.5873015873015801
1999-02-01,0.5580357142857210
1999-03-01,0.8879023307436280
1999-04-01,0.8800880088008830
1999-05-01,-0.1090512540894210
1999-06-01,0.5458515283842890
1999-07-01,-0.5428881650380020
1999-08-01,-1.2008733624454200
1999-09-01,2.5414364640884002
1999-10-01,-1.0775862068965500
1999-11-01,-0.1089324618736340
1999-12-01,7.8516902944383693
2000-01-01,-2.8311425682507698
2000-02-01,0.2081165452653580
2000-03-01,-0.8307372793354140
2000-04-01,1.5706806282722601
2000-05-01,4.4329896907216302
2000-06-01,-4.2448173741362201
2000-07-01,3.5051546391752701
2000-08-01,0.3984063745019920
2000-09-01,1.7857142857142800
2000-10-01,0.9746588693957170
2000-11-01,-0.3861003861003850
2000-12-01,-0.4844961240310200
2001-01-01,0.6815968841285440
2001-02-01,-1.6441005802708000
2001-03-01,0.9832841691248760
2001-04-01,-4.2843232716650403
2001-05-01,0.7121057985757910
2001-06-01,-0.1010101010101020
2001-07-01,-2.1233569261880700
2001-08-01,4.1322314049586897
2001-09-01,-0.5952380952380930
2001-10-01,-0.9980039920159720
2001-11-01,0.0000000000000000
2001-12-01,-3.9314516129032304
2002-01-01,3.2528856243441799
2002-02-01,-1.0162601626016201
2002-03-01,5.3388090349075998
2002-04-01,-2.2417153996101402
2002-05-01,0.2991026919242360
2002-06-01,2.3856858846918598
2002-07-01,-1.4563106796116601
2002-08-01,-0.2955665024630410
2002-09-01,-0.2964426877470450
2002-10-01,1.6848364717542099
2002-11-01,1.1695906432748600
2002-12-01,-3.6608863198458601
2003-01-01,-0.2000000000000000
2003-02-01,2.6052104208416700
2003-03-01,-3.2226562500000000
2003-04-01,3.8345105953582199
2003-05-01,-3.4985422740524701
2003-06-01,1.0070493454179099
2003-07-01,1.3958125623130699
2003-08-01,-0.3933136676499530
2003-09-01,0.2961500493583460
2003-10-01,-0.0984251968504046
2003-11-01,1.3793103448275901
2003-12-01,-1.6520894071914400
2004-01-01,0.4940711462450450
2004-02-01,1.7699115044247800
2004-03-01,0.0000000000000000
2004-04-01,0.9661835748792310
2004-05-01,2.4880382775119601
2004-06-01,1.2138188608777001
2004-07-01,-2.9520295202952100
2004-08-01,2.8517110266159702
2004-09-01,-0.3696857670979710
2004-10-01,0.3710575139146630
2004-11-01,-1.5711645101663700
2004-12-01,4.7887323943662095
2005-01-01,-5.1971326164874494
2005-02-01,-0.9451795841209810
2005-03-01,0.7633587786259440
2005-04-01,1.7992424242424101
2005-05-01,-6.6046511627906996
2005-06-01,-2.7888446215139400
2005-07-01,8.1967213114754216
2005-08-01,0.6628787878787850
2005-09-01,0.6585136406397130
2005-10-01,3.5514018691588798
2005-11-01,-2.4368231046931501
2005-12-01,2.6827012025902000
2006-01-01,7.8378378378378208
2006-02-01,-2.0050125313283198
2006-03-01,-1.7050298380221700
2006-04-01,1.4744145706851599
2006-05-01,-2.2222222222222299
2006-06-01,5.0699300699300798
2006-07-01,-0.7487520798668770
2006-08-01,-2.8499580888516300
2006-09-01,0.1725625539257920
2006-10-01,-0.7751937984496250
2006-11-01,0.9548611111111160
2006-12-01,-2.1496130696474700
2007-01-01,5.2724077328646803
2007-02-01,1.0851419031719700
2007-03-01,0.9909165978530200
2007-04-01,-2.6165167620605101
2007-05-01,-0.1679261125104970
2007-06-01,4.2893187552565104
2007-07-01,-1.0483870967741800
2007-08-01,-1.7929910350448199
2007-09-01,1.1618257261410700
2007-10-01,-1.0664479081214300
2007-11-01,6.3847429519071204
2007-12-01,-5.1441932969602400
2008-01-01,5.4231717337715599
2008-02-01,-2.4941543257989101
2008-03-01,-1.2789768185451500
2008-04-01,3.2388663967611202
2008-05-01,-0.6274509803921520
2008-06-01,-2.6835043409628900
2008-07-01,2.5952960259529401
2008-08-01,-3.5573122529644201
2008-09-01,2.6229508196721398
2008-10-01,-1.0383386581469500
2008-11-01,-3.5512510088781299
2008-12-01,-12.8870292887028999
2009-01-01,-4.1306436119116201
2009-02-01,4.4088176352705508
2009-03-01,-1.9193857965451000
2009-04-01,-3.0332681017612599
2009-05-01,-1.8163471241170599
2009-06-01,2.6721479958890000
2009-07-01,1.2012012012012001
2009-08-01,0.5934718100890189
2009-09-01,-1.8682399213372600
2009-10-01,1.4028056112224401
2009-11-01,-0.1976284584980230
2009-12-01,1.9801980198019800
2010-01-01,-0.4854368932038940
2010-02-01,-0.4878048780487700
2010-03-01,1.0784313725490200
2010-04-01,-0.8729388942773860
2010-05-01,3.6203522504892200
2010-06-01,8.0264400377714900
2010-07-01,-9.3531468531468498
2010-08-01,3.3751205400192901
2010-09-01,1.0261194029850700
2010-10-01,0.5540166204986100
2010-11-01,0.0000000000000000
2010-12-01,1.1937557392103000
2011-01-01,1.4519056261343100
2011-02-01,-2.3255813953488400
2011-03-01,-0.8241758241758320
2011-04-01,0.9233610341643490
2011-05-01,0.8234217749313990
2011-06-01,-2.8130671506352201
2011-07-01,-2.4276377217553700
2011-08-01,2.4880382775119601
2011-09-01,0.0000000000000000
2011-10-01,-0.1867413632119510
2011-11-01,2.5257249766136698
2011-12-01,1.6423357664233600
2012-01-01,-4.3985637342908603
2012-02-01,-0.0938967136150159
2012-03-01,0.5639097744361000
2012-04-01,0.7476635514018780
2012-05-01,-0.7421150278293150
2012-06-01,1.2149532710280300
2012-07-01,-0.8310249307479149
2012-08-01,-1.9553072625698500
2012-09-01,0.1899335232668610
2012-10-01,-0.9478672985781980
2012-11-01,-0.7655502392344470
2012-12-01,0.6750241080038630
2013-01-01,0.0000000000000000
2013-02-01,-0.6704980842911930
2013-03-01,1.7357762777242101
2013-04-01,-3.9810426540284398
2013-05-01,1.1846001974333600
2013-06-01,0.9756097560975620
2013-07-01,-0.6763285024154460
2013-08-01,1.5564202334630299
2013-09-01,-2.6819923371647501
2013-10-01,0.7874015748031480
2013-11-01,1.1718750000000000
2013-12-01,-4.7297297297297396
2014-01-01,2.3302938196555298
2014-02-01,0.6930693069306940
2014-03-01,-0.5899705014749230
2014-04-01,1.4836795252225701
2014-05-01,-0.6822612085770060
2014-06-01,-2.0608439646712302
2014-07-01,1.6032064128256500
2014-08-01,0.6903353057199140
2014-09-01,-2.1547502448579698
2014-10-01,1.4014014014013900
2014-11-01,-0.7897334649555779
2014-12-01,-2.0895522388059602
2015-01-01,-1.2195121951219501
2015-02-01,1.5432098765432201
2015-03-01,2.0263424518743598
2015-04-01,-0.3972194637537290
2015-05-01,-0.7976071784645991
2015-06-01,1.9095477386934701
2015-07-01,-1.9723865877711999
2015-08-01,0.6036217303822869
2015-09-01,1.6000000000000001
2015-10-01,-1.6732283464566899
2015-11-01,-1.2012012012012101
2015-12-01,3.6474164133738496
2016-01-01,-1.9550342130987299
2016-02-01,2.0937188434696101
2016-03-01,-2.2460937500000102
2016-04-01,5.1948051948052001
2016-05-01,-1.2345679012345601
2016-06-01,1.2500000000000000
2016-07-01,1.3295346628680000
2016-08-01,-2.8116213683223998
2016-09-01,1.7357762777242101
2016-10-01,0.9478672985782089
2016-11-01,-0.7511737089201830
2016-12-01,-1.3245033112582800
2017-01-01,3.0680728667305899
2017-02-01,-1.3023255813953500
2017-03-01,-0.8482563619227060
2017-04-01,0.7604562737642649
2017-05-01,1.2264150943396099
2017-06-01,0.3727865796831380
2017-07-01,1.2999071494893299
2017-08-01,-1.5582034830430700
2017-09-01,-0.4655493482309200
2017-10-01,1.4031805425631600
2017-11-01,1.3837638376383601
2017-12-01,1.1828935395814499
2018-01-01,0.0899280575539452
2018-02-01,0.0000000000000000
2018-03-01,1.7969451931716200
2018-04-01,-4.7661076787290400
2018-05-01,3.7071362372567105
2018-06-01,-0.4468275245754990
2018-07-01,-1.3464991023339401
2018-08-01,0.1819836214740580
2018-09-01,2.7247956403269700
2018-10-01,-1.7683465959328000
2018-11-01,0.0000000000000000
2018-12-01,1.5301530153015299
2019-01-01,0.4432624113475340
2019-02-01,-1.7652250661959401
2019-03-01,0.0898472596585931
2019-04-01,3.0520646319568900
2019-05-01,-2.6132404181184499
2019-06-01,2.2361359570661801
2019-07-01,0.7874015748031480
2019-08-01,-1.1284722222222101
2019-09-01,0.1755926251097550
2019-10-01,-1.0517090271691500
2019-11-01,-0.2657218777679440
2019-12-01,-0.8880994671403020
2020-01-01,-1.3440860215053900
2020-02-01,-0.1816530426884680
2020-03-01,3.4576888080072798
2020-04-01,-3.6059806508355297
2020-05-01,-2.9197080291970900
2020-06-01,0.7518796992481260
2020-07-01,1.7723880597014801
2020-08-01,1.1915673693858999
2020-09-01,-2.3550724637681202
2020-10-01,2.2263450834879399
2020-11-01,0.7259528130671540
2020-12-01,-2.3423423423423402
2021-01-01,1.4760147601475999
2021-02-01,2.6363636363636398
2021-03-01,-1.4171833480956599
2021-04-01,0.0000000000000000
2021-05-01,1.9766397124887800
2021-06-01,-1.4977973568281899
2021-07-01,1.8783542039355801
2021-08-01,0.7023705004389760
2021-09-01,0.0871839581516820
2021-10-01,1.2195121951219501
2021-11-01,1.2048192771084301
2021-12-01,2.2108843537415002
2022-01-01,-1.9966722129783701
2022-02-01,1.7826825127334600
2022-03-01,-3.7531276063386199
2022-04-01,4.8526863084922001
2022-05-01,-1.5702479338842901
2022-06-01,2.4349286314021801
2022-07-01,-3.1147540983606601
2022-08-01,-0.5922165820642870
2022-09-01,2.0425531914893602
2022-10-01,-2.7522935779816700
2022-11-01,-0.6861063464837061
2022-12-01,4.4905008635578705
2023-01-01,-1.1570247933884299
2023-02-01,-2.6755852842809298
2023-03-01,2.6632302405498400
2023-04-01,-2.2594142259414398
2023-05-01,1.7123287671232801
2023-06-01,-2.9461279461279402
2023-07-01,0.0867302688638327
2023-08-01,1.8197573656845800
2023-09-01,-1.0212765957446801
2023-10-01,0.5159071367153880
2023-11-01,-0.3421727972626190
2023-12-01,-2.7467811158798301
