observation_date,DEUPRINTO01GYSAM
1975-05-01,-9.7130242825606494
1975-06-01,-8.8268156424582092
1975-07-01,-10.9619686800895000
1975-08-01,-5.1605504587156306
1975-09-01,-5.4919908466819596
1975-10-01,-3.3295063145808999
1975-11-01,-1.2716763005781699
1975-12-01,3.7712895377129998
1976-01-01,4.4740024183797598
1976-02-01,7.0473876063182495
1976-03-01,5.7692307692309903
1976-04-01,7.7953714981730897
1976-05-01,8.8019559902198896
1976-06-01,10.2941176470589006
1976-07-01,8.9195979899499509
1976-08-01,8.2224909310763383
1976-09-01,9.4430992736078210
1976-10-01,7.3634204275534207
1976-11-01,5.9718969555035502
1976-12-01,6.2133645955452899
1977-01-01,5.4398148148147900
1977-02-01,3.0646992054483801
1977-03-01,4.3181818181815999
1977-04-01,2.5988700564971299
1977-05-01,1.1235955056180500
1977-06-01,1.7777777777776800
1977-07-01,1.1534025374854799
1977-08-01,2.2346368715083300
1977-09-01,1.4380530973451899
1977-10-01,0.9955752212389420
1977-11-01,0.9944751381215640
1977-12-01,2.8697571743928800
1978-01-01,2.6344676180020299
1978-02-01,0.0000000000000000
1978-03-01,-3.1590413943354698
1978-04-01,-0.1101321585903810
1978-05-01,0.6666666666666820
1978-06-01,-1.6375545851528499
1978-07-01,5.4732041049033100
1978-08-01,2.0765027322403200
1978-09-01,3.4896401308614799
1978-10-01,2.1905805038334698
1978-11-01,2.8446389496717299
1978-12-01,4.0772532188840804
1979-01-01,0.9625668449199760
1979-02-01,3.6343612334801798
1979-03-01,6.2992125984251599
1979-04-01,6.6152149944873599
1979-05-01,6.5121412803529797
1979-06-01,9.2119866814650404
1979-07-01,6.9189189189188305
1979-08-01,4.3897216274089796
1979-09-01,2.9504741833509498
1979-10-01,3.5369774919614501
1979-11-01,5.4255319148936598
1979-12-01,3.7113402061856000
1980-01-01,5.9322033898304705
1980-02-01,6.1636556854409505
1980-03-01,4.7619047619047903
1980-04-01,1.3443640124094300
1980-05-01,1.4507772020726699
1980-06-01,-1.4227642276422101
1980-07-01,-1.4155712841254799
1980-08-01,0.2051282051283020
1980-09-01,-3.4800409416582099
1980-10-01,-1.8633540372671100
1980-11-01,-2.7245206861755902
1980-12-01,-5.5666003976144598
1981-01-01,-5.3999999999998796
1981-02-01,-3.5035035035034801
1981-03-01,-3.0303030303030600
1981-04-01,-2.9591836734691901
1981-05-01,-2.2471910112358500
1981-06-01,-2.4742268041235800
1981-07-01,-2.1538461538461702
1981-08-01,-2.2517911975435601
1981-09-01,1.5906680805938500
1981-10-01,1.5822784810126900
1981-11-01,-0.9336099585062320
1981-12-01,-0.3157894736840360
1982-01-01,0.5285412262156171
1982-02-01,-2.0746887966804501
1982-03-01,-0.7291666666665590
1982-04-01,0.0000000000000000
1982-05-01,-0.6269592476488950
1982-06-01,-1.9027484143764899
1982-07-01,-5.9748427672954705
1982-08-01,-4.0837696335078704
1982-09-01,-4.8016701461376998
1982-10-01,-6.3343717549324401
1982-11-01,-6.7015706806282100
1982-12-01,-5.4910242872227295
1983-01-01,-4.4164037854891598
1983-02-01,-4.5550847457627901
1983-03-01,-3.7775445960126199
1983-04-01,-2.6288117770768400
1983-05-01,-3.2597266035752499
1983-06-01,2.4784482758622102
1983-07-01,1.2263099219620399
1983-08-01,0.1091703056768980
1983-09-01,3.1798245614034699
1983-10-01,3.9911308203991505
1983-11-01,6.6217732884397602
1983-12-01,8.2681564245808090
1984-01-01,5.2805280528054999
1984-02-01,7.2142064372918897
1984-03-01,3.7077426390404304
1984-04-01,1.9438444924406300
1984-05-01,3.3695652173913802
1984-06-01,-9.4637223974763902
1984-07-01,6.4977973568281602
1984-08-01,4.3620501635769804
1984-09-01,3.8257173219978999
1984-10-01,3.7313432835820706
1984-11-01,3.2631578947369202
1984-12-01,1.8575851393190801
1985-01-01,3.1347962382445300
1985-02-01,2.2774327122153899
1985-03-01,4.8370136698209700
1985-04-01,4.4491525423727296
1985-05-01,4.9421661409042601
1985-06-01,17.3054587688732013
1985-07-01,5.4808686659772308
1985-08-01,3.8662486938348306
1985-09-01,2.9682702149436802
1985-10-01,4.6248715313463906
1985-11-01,5.7084607543323100
1985-12-01,1.1144883485308501
1986-01-01,3.1408308004051699
1986-02-01,3.4412955465586101
1986-03-01,2.7081243731195399
1986-04-01,4.3610547667343598
1986-05-01,2.1042084168336701
1986-06-01,1.3861386138614999
1986-07-01,1.8627450980392799
1986-08-01,2.7162977867203302
1986-09-01,0.8946322067594270
1986-10-01,0.0000000000000000
1986-11-01,-0.7714561234329450
1986-12-01,1.8036072144287201
1987-01-01,-1.7681728880157399
1987-02-01,-0.1956947162426110
1987-03-01,-0.9765625000000560
1987-04-01,-0.0971817298346833
1987-05-01,2.3552502453384201
1987-06-01,0.0000000000000000
1987-07-01,-2.5986525505295202
1987-08-01,1.2732615083252301
1987-09-01,0.5911330049261250
1987-10-01,1.8664047151276000
1987-11-01,1.3605442176870299
1987-12-01,2.7559055118110898
1988-01-01,3.9000000000000097
1988-02-01,2.6470588235294499
1988-03-01,2.7613412228796101
1988-04-01,2.0428015564202502
1988-05-01,0.5752636625121490
1988-06-01,4.2968749999999600
1988-07-01,3.0632411067194498
1988-08-01,5.0290135396517694
1988-09-01,5.0930460333006096
1988-10-01,3.8572806171649696
1988-11-01,3.7392138063279106
1988-12-01,5.9386973180076499
1989-01-01,4.9085659287777101
1989-02-01,3.7249283667621902
1989-03-01,4.9904030710173508
1989-04-01,7.4356530028597296
1989-05-01,2.2878932316490399
1989-06-01,4.4943820224719397
1989-07-01,7.5743048897412191
1989-08-01,3.0386740331490398
1989-09-01,4.8462255358806301
1989-10-01,4.7353760445682802
1989-11-01,4.7134935304991199
1989-12-01,4.1591320072333700
1990-01-01,5.5045871559631800
1990-02-01,5.4327808471454704
1990-03-01,5.6672760511882894
1990-04-01,0.7985803016858920
1990-05-01,8.5740913327120296
1990-06-01,4.3906810035841506
1990-07-01,4.8128342245988200
1990-08-01,5.7193923145666599
1990-09-01,6.1333333333335203
1990-10-01,6.0283687943260702
1990-11-01,5.5604589585170894
1990-12-01,4.2534722222221397
1991-01-01,7.6343022718764892
1991-02-01,6.8308408371896308
1991-03-01,5.1135275429508198
1991-04-01,6.1084048740615504
1991-05-01,1.7982559068666000
1991-06-01,6.2484528864016804
1991-07-01,2.2237397698652499
1991-08-01,-0.0245662181512118
1991-09-01,-1.2169948104233199
1991-10-01,0.1079205836145510
1991-11-01,1.1916328497430200
1991-12-01,0.9052521832461971
1992-01-01,-0.9162303664920770
1992-02-01,1.9867549668873601
1992-03-01,-0.2666666666667040
1992-04-01,0.4032258064516010
1992-05-01,1.3661202185791399
1992-06-01,-4.4502617801046895
1992-07-01,-3.3692722371966402
1992-08-01,-1.5068493150685001
1992-09-01,-2.0604395604395100
1992-10-01,-3.6535859269282001
1992-11-01,-6.1579651941097300
1992-12-01,-7.8877005347593601
1993-01-01,-10.0396301188904005
1993-02-01,-12.8571428571428008
1993-03-01,-10.1604278074866006
1993-04-01,-10.7095046854082003
1993-05-01,-10.1078167115901998
1993-06-01,-9.3150684931506493
1993-07-01,-9.7629009762900996
1993-08-01,-6.1196105702364898
1993-09-01,-5.7503506311361106
1993-10-01,-5.6179775280900000
1993-11-01,-4.9928673323823904
1993-12-01,-2.1770682148040201
1994-01-01,-1.4684287812041601
1994-02-01,1.4903129657228600
1994-03-01,0.8928571428571400
1994-04-01,2.8485757121438100
1994-05-01,2.3988005997000399
1994-06-01,3.9274924471298704
1994-07-01,5.8732612055640603
1994-08-01,1.4814814814815500
1994-09-01,3.4226190476191798
1994-10-01,5.3571428571428799
1994-11-01,6.9069069069070093
1994-12-01,5.6379821958457699
1995-01-01,4.0238450074516097
1995-02-01,3.9647577092509998
1995-03-01,3.2448377581121099
1995-04-01,2.6239067055394498
1995-05-01,3.6603221083455506
1995-06-01,1.7441860465115899
1995-07-01,1.8978102189781501
1995-08-01,0.7299270072993020
1995-09-01,1.2949640287769599
1995-10-01,-3.1073446327683798
1995-11-01,-3.0898876404494602
1995-12-01,-3.0898876404494602
1996-01-01,-0.7163323782235160
1996-02-01,-2.9661016949151802
1996-03-01,-1.7142857142856700
1996-04-01,-2.2727272727273200
1996-05-01,-1.9774011299434999
1996-06-01,-0.2857142857141890
1996-07-01,-1.1461318051576099
1996-08-01,1.3043478260869299
1996-09-01,0.1420454545454140
1996-10-01,1.3119533527697900
1996-11-01,2.1739130434782301
1996-12-01,2.1739130434782301
1997-01-01,0.4329004329004290
1997-02-01,2.7656477438135800
1997-03-01,3.7790697674418201
1997-04-01,3.3430232558139301
1997-05-01,1.1527377521614000
1997-06-01,4.5845272206303198
1997-07-01,6.9565217391304204
1997-08-01,2.1459227467810700
1997-09-01,2.1276595744680300
1997-10-01,5.0359712230215106
1997-11-01,4.1134751773050500
1997-12-01,5.1063829787234303
1998-01-01,7.6149425287356500
1998-02-01,5.8073654390935507
1998-03-01,6.0224089635855202
1998-04-01,5.4852320675105695
1998-05-01,7.4074074074074803
1998-06-01,2.4657534246574699
1998-07-01,3.5230352303522698
1998-08-01,4.6218487394958307
1998-09-01,3.0555555555555700
1998-10-01,2.3287671232876699
1998-11-01,0.4087193460490470
1998-12-01,-0.1349527665316710
1999-01-01,0.4005340453938410
1999-02-01,-1.2048192771084001
1999-03-01,-1.8494055482166500
1999-04-01,-0.2666666666667040
1999-05-01,-0.1326259946950460
1999-06-01,0.6684491978609760
1999-07-01,-0.6544502617801260
1999-08-01,2.5435073627845002
1999-09-01,2.8301886792453601
1999-10-01,3.2128514056225499
1999-11-01,4.4776119402984094
1999-12-01,4.1891891891891797
2000-01-01,1.7287234042552500
2000-02-01,6.2330623306232598
2000-03-01,5.6527590847913904
2000-04-01,6.2834224598930799
2000-05-01,8.1009296148738805
2000-06-01,5.7104913678618399
2000-07-01,6.5876152832674801
2000-08-01,6.6579634464751800
2000-09-01,7.2083879423328305
2000-10-01,5.7068741893643695
2000-11-01,6.7532467532468203
2000-12-01,7.2632944228275198
2001-01-01,7.8431372549020404
2001-02-01,6.3775510204081796
2001-03-01,4.4585987261145803
2001-04-01,1.3836477987421600
2001-05-01,0.1228501228500710
2001-06-01,2.8894472361810100
2001-07-01,-1.8541409147094701
2001-08-01,-0.1223990208077950
2001-09-01,-1.5892420537896601
2001-10-01,-2.9447852760735498
2001-11-01,-4.9878345498783903
2001-12-01,-4.9576783555018702
2002-01-01,-4.2424242424242999
2002-02-01,-5.0359712230215905
2002-03-01,-3.1707317073170400
2002-04-01,-1.3647642679900900
2002-05-01,-3.4355828220858902
2002-06-01,-1.2210012210012700
2002-07-01,0.0000000000000000
2002-08-01,-0.3676470588235280
2002-09-01,-0.3726708074534010
2002-10-01,0.6321112515801810
2002-11-01,3.7131882202305695
2002-12-01,1.2722646310432000
2003-01-01,1.5189873417722499
2003-02-01,1.2626262626263201
2003-03-01,0.7556675062972080
2003-04-01,0.3773584905660380
2003-05-01,0.5082592121983029
2003-06-01,-2.7194066749073200
2003-07-01,1.5113350125944200
2003-08-01,-3.3210332103321498
2003-09-01,-2.2443890274314899
2003-10-01,1.5075376884423199
2003-11-01,0.7407407407407089
2003-12-01,3.0150753768845000
2004-01-01,1.3715710723192001
2004-02-01,1.8703241895261300
2004-03-01,1.4999999999999500
2004-04-01,3.2581453634085999
2004-05-01,5.3097345132743401
2004-06-01,5.0825921219823202
2004-07-01,3.8461538461538498
2004-08-01,5.4707379134859799
2004-09-01,5.4846938775511100
2004-10-01,3.5891089108910599
2004-11-01,0.8578431372548320
2004-12-01,-0.1219512195121510
2005-01-01,3.8130381303813001
2005-02-01,1.7135862913096700
2005-03-01,3.6945812807882303
2005-04-01,2.9126213592232300
2005-05-01,0.4801920768306770
2005-06-01,3.3857315598547801
2005-07-01,3.7037037037037002
2005-08-01,1.6887816646561999
2005-09-01,4.8367593712212305
2005-10-01,5.6152927120669300
2005-11-01,6.1968408262454302
2005-12-01,6.4713064713064892
2006-01-01,3.9099526066349801
2006-02-01,6.1371841155234597
2006-03-01,3.8004750593823697
2006-04-01,5.4245283018868706
2006-05-01,8.3632019115890088
2006-06-01,5.4970760233918403
2006-07-01,5.7603686635944804
2006-08-01,9.6085409252669294
2006-09-01,6.4590542099192803
2006-10-01,4.1855203619909398
2006-11-01,7.2082379862700803
2006-12-01,8.4862385321100398
2007-01-01,8.4378563283923391
2007-02-01,8.2766439909296903
2007-03-01,9.8398169336384900
2007-04-01,6.3758389261744597
2007-05-01,6.7254685777288001
2007-06-01,7.2062084257206207
2007-07-01,6.1002178649237599
2007-08-01,5.7359307359307508
2007-09-01,6.9339111592632996
2007-10-01,7.2747014115092306
2007-11-01,5.2294557097118100
2007-12-01,5.2854122621564894
2008-01-01,6.3091482649843904
2008-02-01,5.5497382198949996
2008-03-01,4.2708333333328499
2008-04-01,5.4679284963194998
2008-05-01,1.5495867768594600
2008-06-01,2.7921406411582699
2008-07-01,0.3080082135523690
2008-08-01,2.0470829068577099
2008-09-01,-1.3171225937183799
2008-10-01,-3.5425101214575401
2008-11-01,-7.6064908722109905
2008-12-01,-11.9477911646586996
2009-01-01,-20.1780415430268008
2009-02-01,-22.4206349206347006
2009-03-01,-21.5784215784211995
2009-04-01,-24.0279162512462001
2009-05-01,-18.9216683621565984
2009-06-01,-19.2152917505029990
2009-07-01,-18.6284544524053999
2009-08-01,-19.2577733199597994
2009-09-01,-13.6550308008213008
2009-10-01,-13.6411332633787996
2009-11-01,-8.5620197585070592
2009-12-01,-5.0171037628277508
2010-01-01,4.2131350681536404
2010-02-01,6.5217391304347396
2010-03-01,9.6815286624203605
2010-04-01,15.0918635170603999
2010-05-01,13.4253450439146995
2010-06-01,12.2042341220422994
2010-07-01,12.5786163522012995
2010-08-01,13.0434782608695006
2010-09-01,9.8692033293697410
2010-10-01,14.7023086269744994
2010-11-01,12.7250900360144001
2010-12-01,14.5258103241295995
2011-01-01,13.1985731272294000
2011-02-01,15.6062424969987994
2011-03-01,12.5435540069686002
2011-04-01,11.1744583808438005
2011-05-01,9.1814159292035811
2011-06-01,7.7691453940066593
2011-07-01,11.8435754189939004
2011-08-01,9.1208791208791808
2011-09-01,5.8441558441558303
2011-10-01,4.7669491525423693
2011-11-01,4.5793397231096398
2011-12-01,1.4675052410901599
2012-01-01,2.2058823529412099
2012-02-01,0.9345794392523250
2012-03-01,1.5479876160991299
2012-04-01,-0.9230769230769040
2012-05-01,-0.2026342451874720
2012-06-01,0.2059732234809710
2012-07-01,-1.6983016983011900
2012-08-01,-0.9063444108761139
2012-09-01,-0.7157464212678490
2012-10-01,-3.1344792719919101
2012-11-01,-3.1568228105906200
2012-12-01,-0.9297520661156859
2013-01-01,-2.6721479958890701
2013-02-01,-1.7489711934156300
2013-03-01,-1.6260162601626300
2013-04-01,0.5175983436853220
2013-05-01,-2.0304568527918700
2013-06-01,0.9249743062692550
2013-07-01,-1.9308943089431101
2013-08-01,0.3048780487804770
2013-09-01,1.1328527291452299
2013-10-01,1.7745302713987301
2013-11-01,4.8370136698211903
2013-12-01,4.0667361835245108
2014-01-01,4.8574445617740798
2014-02-01,4.0837696335078704
2014-03-01,3.0991735537190301
2014-04-01,2.3686920700308800
2014-05-01,2.2797927461140102
2014-06-01,0.6109979633400990
2014-07-01,4.5595854922278098
2014-08-01,-2.0263424518744499
2014-09-01,0.9164969450101700
2014-10-01,1.8461538461539000
2014-11-01,-0.3009027081243620
2014-12-01,1.3026052104209800
2015-01-01,-0.8056394763343520
2015-02-01,-0.1006036217303440
2015-03-01,-0.6012024048096980
2015-04-01,0.7042253521122090
2015-05-01,1.8237082066870700
2015-06-01,1.4170040485826900
2015-07-01,0.6937561942518931
2015-08-01,2.4819027921406902
2015-09-01,0.1009081735620310
2015-10-01,1.0070493454177500
2015-11-01,-0.4024144869214870
2015-12-01,-1.3847675568745901
2016-01-01,2.8426395939081401
2016-02-01,1.9133937562943799
2016-03-01,1.0080645161287800
2016-04-01,0.8991008991013900
2016-05-01,-1.3930348258708400
2016-06-01,0.9980039920165940
2016-07-01,-1.8700787401575101
2016-08-01,2.2199798183648101
2016-09-01,1.8145161290323200
2016-10-01,1.5952143569298400
2016-11-01,2.5252525252523301
2016-12-01,-0.5015045135406400
2017-01-01,-0.3948667324774610
2017-02-01,0.7905138339914241
2017-03-01,1.3972055888226600
2017-04-01,2.2772277227720799
2017-05-01,4.3390514631684898
2017-06-01,2.1739130434778700
2017-07-01,4.5135406218659107
2017-08-01,5.0345508390921907
2017-09-01,4.4554455445548600
2017-10-01,1.8645731108921899
2017-11-01,6.1083743842366403
2017-12-01,7.7620967741933100
2018-01-01,5.5500495540140804
2018-02-01,2.2549019607850802
2018-03-01,4.2322834645669900
2018-04-01,2.2265246853821599
2018-05-01,3.6750483558996705
2018-06-01,3.2882011605411798
2018-07-01,0.4798464491361010
2018-08-01,-0.4699248120299090
2018-09-01,-0.3791469194318830
2018-10-01,1.1560693641618200
2018-11-01,-4.3639740018567599
2018-12-01,-2.7128157156218600
2019-01-01,-2.6291079812202902
2019-02-01,-0.9587727708539110
2019-03-01,-1.3220018885744100
2019-04-01,-2.3674242424234100
2019-05-01,-3.3582089552237999
2019-06-01,-4.1198501872652100
2019-07-01,-2.5787965616049999
2019-08-01,-3.3050047214350702
2019-09-01,-3.5204567078973299
2019-10-01,-4.0952380952381695
2019-11-01,-2.0388349514567401
2019-12-01,-5.3846153846152998
2020-01-01,-2.0250723240119899
2020-02-01,-0.8712487899317330
2020-03-01,-12.4401913875596009
2020-04-01,-30.8438409311351016
2020-05-01,-22.9729729729731993
2020-06-01,-12.8906250000003002
2020-07-01,-10.2941176470584992
2020-08-01,-11.2304687500003002
2020-09-01,-7.7909270216959694
2020-10-01,-3.4756703078446600
2020-11-01,-2.2794846382555800
2020-12-01,0.2032520325202510
2021-01-01,-3.1496062992125600
2021-02-01,-5.6640625000003100
2021-03-01,7.6502732240437199
2021-04-01,37.8681626928471005
2021-05-01,21.6791979949875007
2021-06-01,7.6233183856502000
2021-07-01,6.5573770491802899
2021-08-01,2.4202420242024298
2021-09-01,-0.9625668449197540
2021-10-01,-1.2345679012345301
2021-11-01,-2.0283975659229099
2021-12-01,-1.0141987829614101
2022-01-01,-0.7113821138211910
2022-02-01,0.9316770186335250
2022-03-01,-4.8730964467005000
2022-04-01,-3.5605289928789001
2022-05-01,-1.2358393408856501
2022-06-01,0.5208333333333480
2022-07-01,-1.5384615384614999
2022-08-01,3.1149301825993199
2022-09-01,5.1835853131749294
2022-10-01,0.7291666666666030
2022-11-01,1.0351966873706400
2022-12-01,-2.2540983606557501
2023-01-01,-0.7164790174001620
2023-02-01,1.5384615384616001
2023-03-01,3.3084311632871000
2023-04-01,2.3206751054852401
2023-05-01,1.5641293013555400
2023-06-01,-0.2072538860103950
2023-07-01,-0.9374999999999800
2023-08-01,-0.3124999999999930
2023-09-01,-3.3880903490760002
2023-10-01,-3.1023784901757399
2023-11-01,-4.5081967213115108
2023-12-01,-3.7735849056604001
