problem_file,target,selected features,train_mean,test_mean,run_id,start_time,runtime
industry_eu_aut,AUT,"DEU, BEL, ITA, LUX, PRT, FRA, NLD, FIN, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.005104894968284837,0.2808097386612156,af5237da714545238c844927bdd66591,2026-05-30T21:46:35.034000+00:00,2668.145798
industry_eu_bel,BEL,"DEU, ITA, LUX, PRT, AUT, FRA, NLD, FIN, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.02647354288117156,0.4602690975079902,60cdfc4d432046ad9e43577abf844e1a,2026-05-30T22:04:38.774000+00:00,2666.802898
industry_eu_deu,DEU,"BEL, ITA, LUX, PRT, AUT, FRA, NLD, FIN, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.011636350398204534,0.4357841792421264,9d38e5238295467fa61dd1ffa7e37eef,2026-05-30T22:22:42.997000+00:00,2641.8099920000004
industry_eu_fin,FIN,"DEU, BEL, ITA, LUX, PRT, AUT, FRA, NLD, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.043690672446519425,0.7198521711884336,ac2296f0a37a44eb8be7fc483b41df6f,2026-05-30T22:40:46.751000+00:00,2692.1296189999994
industry_eu_fra,FRA,"DEU, BEL, ITA, LUX, PRT, AUT, NLD, FIN, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.12936817277159568,0.39689993731153467,7eb7e13db5b24d0ab7554f91adbcd40b,2026-05-30T22:58:50.210000+00:00,2659.6037670000005
industry_eu_ita,ITA,"DEU, BEL, LUX, PRT, AUT, FRA, NLD, FIN, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.07992922219891502,0.5826131482035538,6237cdd2e3d9499699e34be6572cf39f,2026-05-30T23:16:53.716000+00:00,2640.2426140000007
industry_eu_lux,LUX,"DEU, BEL, ITA, PRT, AUT, FRA, NLD, FIN, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.05484203456759468,0.9108368927993827,61a596925324493a8731fb91ef123b6d,2026-05-30T23:34:57.282000+00:00,2648.1175380000022
industry_eu_nld,NLD,"DEU, BEL, ITA, LUX, PRT, AUT, FRA, FIN, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.03761875019318062,0.8541566193808124,6e58570fbbc344b7baa1c0eeabfbde64,2026-05-30T23:53:01.492000+00:00,2691.490529999999
industry_eu_prt,PRT,"DEU, BEL, ITA, LUX, AUT, FRA, NLD, FIN, GRC, ESP, IRL, SVK, SVN, EST, LTU",0.11343885334854174,0.5667734462705376,3a02aabb5a104a6e9f5e9f7a5f214179,2026-05-31T00:11:05.005000+00:00,2646.178692999998
