date,AUT,BEL,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HUN,IRL,ISL,ITA,LTU,LUX,LVA,NLD,NOR,POL,PRT,SVK,SVN,SWE
2003-07-01,0.21223037649453066,1.985792035031353,3.765511224878813,-1.3513624083897398,1.1943600287254883,-0.165677601434248,10.962891225481066,0.4328829813404876,0.33133785017823403,0.285022755655621,1.1183398580819797,0.9087488257682187,5.330892432629426,-1.6755913730105034,-1.2175725136806748,20.718384939641467,6.85021224101058,8.576057819889426,1.87840363412334,5.18677662968073,0.5514557127460332,-3.1338711996014834,0.003113432527312036,-0.2601736651114814,0.30375804397686995
2003-10-01,0.15881136637272433,1.90331010452968,3.7945378200422737,1.7544512686891762,-0.11041571953652762,0.19682207509707453,10.714638819417056,-0.1237347530714182,0.3628656076494097,0.1014609533650326,0.9934118056915233,2.1393009908489713,16.485343106251232,-1.4236449510012272,-0.13932569369295977,18.262110667791568,2.65865598251107,7.967812026779637,0.7581015877333569,7.27146657638531,1.680262612114053,1.2905601293711373,2.3237411767478364,4.2134287204709535,0.5601552669455837
2004-01-01,1.1578584778266132,2.7424495219446166,10.125042466950191,1.5806317539484267,-1.9892362320010222,0.5982760291689734,9.098807555076311,0.7546608835566083,0.44300956935161,0.31331465906585526,2.0528932625195635,-0.6514996454209573,4.338314690825204,3.572125852394589,-0.19564525478060005,10.383011421763456,4.50547274732284,10.37418257559275,0.8196072817375063,-1.228046346334621,1.60603024664853,-3.785018527720863,-1.5036209062141666,3.4555303996589863,0.006757438730340996
2004-04-01,0.7064084581980934,5.8948530213565595,10.599498370709869,4.55015733288842,0.255745244152487,0.3360363628078043,9.71239114497535,1.5560135710896301,0.14963775907519403,-0.40441068429679244,2.4871872087052935,0.34207988679765594,4.39561583593759,12.777838752227453,1.0782959541912185,20.057670946316332,6.64317101561954,8.505598621877663,0.14322404066381864,3.4262651837004547,-0.12671885458682666,-2.3821105514380343,0.03717613737133899,5.1737068965836235,0.559999264377708
2004-07-01,0.692770672310253,7.055199702258537,9.773332636647257,4.933861879063646,-2.7591305441362697,0.13512661838755607,11.189829192546632,-0.15666808692573694,0.11529113973820475,-0.7593089377508709,0.010260882154279042,0.1172186376694,1.60402551502633,8.138946077406532,0.11759630338088078,8.550984897540204,4.587037670830083,4.394118418231311,1.3698233769705228,-6.225144505143589,0.23328093095532632,-4.543150376359113,0.36534898203622634,4.883817214904856,0.6921337187378015
2004-10-01,-0.4368208195383683,9.196544380121596,6.906490569089617,1.4416669428779134,-1.511691140261614,-0.5887470344646407,8.480363752048701,1.1962084660381676,-0.2241578295839,0.06524360122431457,-2.2036422906112434,0.285688102060631,-4.06334576841488,11.079698643744527,-1.6035531907505025,7.669996027741149,3.533364788852245,2.959048418902377,-0.8298875744665851,-4.2843532431837765,-1.430910886247699,-6.087970433206607,3.891589891589881,1.4217738781614548,-1.1223616171947484
2005-01-01,0.14822055493524466,7.985116404977483,2.081536389185423,3.073735234159733,0.7716808225138236,0.44419341157895603,9.448841064972923,-1.792984473994162,-0.5673934594788067,-0.41261518083048165,-1.440702899725493,0.7150661591667423,2.2486812655351933,7.090461632665201,-1.9782497315571366,8.01303277723841,0.24781016795530744,2.6449425082121096,0.21478498176959668,-6.40110622743438,1.4468902305393065,15.2028777200561,-4.679367509514145,1.66434081776341,1.5633494340540721
2005-04-01,1.0265499766241535,3.1472381380261063,2.519668430580477,2.259514998636229,3.0241711628035604,-0.05036398539622932,11.053379568288861,-2.53141778668741,0.473367224558662,1.0118254265415956,-4.753588019518263,1.0418542954331655,4.241838113317276,4.2764151962475765,-1.3344564746435001,9.635697823050632,0.13803998909468973,6.744786698984555,0.5161892718907076,-3.712431989482688,1.0775385125590276,12.368464538698083,0.9109687954794574,4.501479257156844,0.41208736139743946
2005-07-01,0.38741104138219934,0.904905231974416,3.0572580588164935,3.4097482465270432,3.26185122867566,0.51175785355894,10.207590887778254,3.172704579997973,0.5530000279027637,-0.12101348702952874,-0.9229311783935034,0.8870473289639139,3.7840949502318186,13.793149316593961,0.20864899342430332,6.012241692308311,6.637502188047921,9.18068251495576,-2.1400034868048654,3.3545951284337066,1.0456060456060385,11.773320535890369,0.16554261189458708,4.321434668391109,0.016923517039454012
2005-10-01,0.8481707722179603,3.661411940352117,4.996540809266986,6.094480003206283,3.2328048548524166,0.32988096403948997,12.433911856235602,1.2657599890186433,-0.035794876102199925,1.3901007729575665,-0.43922970949730994,0.558714857551768,6.446937274874318,23.47107472298464,0.6999752068347317,6.18006490887741,4.721251846975844,10.921090218364967,1.5330828732379607,-1.9652690199039702,2.0712807805323163,14.4975340181526,3.1308807049769065,8.147259185764444,-0.616149586418041
2006-01-01,0.5960811877319844,4.1249426937216995,7.943806354210934,4.615870593846936,6.256778532994577,0.4577118240914933,11.160213243546636,1.3759318228291104,0.16161100183559665,-0.054890409247361216,0.2202392314814876,1.6876460412864602,1.8369544776336537,14.791921145627049,2.66425778020248,10.096069622386446,4.235179943535477,10.198475655649743,1.8122474666903694,2.6975384622860434,0.021213907350681,-6.697725761925253,0.7793704556673339,6.054240316078871,0.718679911558513
2006-04-01,0.6326850744400433,7.808469274876193,8.124460262627354,6.4282687456225736,2.4704353020175667,0.5294063375961099,11.459142408724857,1.4407074727976699,0.30337691959391133,0.4861583247358276,2.957553129542197,0.7670880008289233,6.577674699227679,25.30745087660796,3.6507000736923025,11.455577077265566,4.229657399714192,6.107977412490617,-0.9969499224644834,-1.8876005779031402,1.7520669612716733,-3.517892957972576,1.3625988627899464,5.101338015372937,0.21833930328971532
2006-07-01,0.3137648063569817,7.0888880741409155,8.021052783689454,7.2759879329268955,3.3377018265645435,-0.2755568239786494,9.48340187705406,-1.142049204930905,-0.1487671049619744,-0.02746267724774301,-0.0909519599272303,0.08363765347005996,5.075739838552523,29.284602852034066,3.7291990109794,4.65481664170195,-0.8662069869624482,6.09056113338345,-1.9169305310389042,-1.9757490653346832,0.844425381349094,3.3622034034053034,1.243367958761729,7.034096115888166,0.5971413257065031
2006-10-01,1.3877140469005684,6.31838567216223,8.333099526891944,6.626665626790353,5.857462378784317,0.438583586601478,8.85632534440208,-0.6566485856619929,0.08188212667398842,-0.2672954242264816,0.1242789844563655,1.828749361870015,0.34713769013486423,0.8761837408181092,4.46427037045681,-3.2406060785156297,2.749524672279365,4.354602495785794,2.2890484973141203,-3.1449275362314757,1.5272013080622076,2.1734822354199497,0.899124930738154,7.547115459604527,1.4941989027369338
2007-01-01,0.38337328829668166,7.62367811528753,12.6257885313355,8.851439084320173,-1.510863007805505,0.652415390513999,6.38775567804374,2.4494887446298903,0.20048568636175038,-0.42521417947617524,4.120814817347877,-0.6128291457611507,9.703402707231765,17.530928112418923,4.070484360307117,-3.8362864850159593,4.183812386077843,3.999285663488997,-0.5259047305041556,-2.329131130604613,0.25813692480355993,3.370889708360332,2.2774397565380866,9.394395946044812,0.011707641283115374
2007-04-01,-0.207597730138716,6.900225328643569,10.029895947197746,6.769171976541294,-3.730082646586087,0.1451908497367568,8.710218005071397,0.5016252935618345,0.11777130586329594,-0.04840345530115009,0.8012596602673888,0.8546601029738535,-2.2823386888416497,1.0579333196010527,2.1952596392890302,1.1391152695186566,1.688241064041592,1.2124053633085057,1.2051185610269437,-2.2887217065233894,0.1868789380173557,-0.5177528253382101,0.5044191798266267,8.606475558303769,-0.4169412783960737
2007-07-01,0.005033496080044071,8.920070207551866,9.025592600853626,6.2566865867059365,-2.6196123305553334,-0.6410362817428666,7.538490251727964,-0.5598508018926432,-0.525300516933121,-0.025520994756490018,2.3432028904508893,0.6171171845699126,4.22069870890794,-10.669072011880894,3.1737064800704133,8.803131660001757,-4.4085533804766905,-0.12542735321674595,0.584643200450523,0.8228975395092898,0.6544527188131096,-7.1696818370664195,1.1623731779466036,7.82345414780076,-0.6740264669743801
2007-10-01,0.51592421706662,7.510920436781653,8.124818426325966,5.929856461125843,-3.4546143660717963,-0.15072548326054258,3.278254916604407,0.058033915608483554,0.23151866796922368,0.3985710885297127,1.5574382537317808,1.712092337960837,10.5927259386448,-0.09880376616326007,-0.07548200075501836,3.3524783032973757,-2.4237267072116695,0.41322604840082006,1.0530909206814265,1.1542904966294567,1.1062280213774673,-5.03611437106596,0.6807164841579834,3.8719220732241246,1.381180786108944
2008-01-01,1.065877876058969,8.198418890163833,2.982074290909745,5.376573272737414,-1.4016114587978903,-1.1151195715873081,2.88496338251965,0.5500135298091666,0.226920491836339,-0.6857192054591441,-3.8654338572125604,-1.0826633968013832,-1.4526164413084979,10.66919735288922,0.9806169533378881,8.988548483361686,-2.038990882162258,1.9283496851750968,-0.6438437208191699,-0.6096247500892563,-0.16005678607694565,-2.940473613593518,14.121450453097877,6.710833524441246,-0.2851387641608863
2008-04-01,-0.27910998352697736,5.810033124065401,2.0661396560746645,3.2698853047790766,1.73052168971644,-1.3421417488041467,-1.51947589830333,-0.024029641531307266,-0.962966172587044,0.3813673296999987,-2.143604606779657,-0.7077490019044567,0.935868453608773,29.398660231312054,0.12950694180249833,8.972669047222974,-3.8647518769217384,0.11061058336206668,-0.5605968387465797,1.9929438440976164,-0.6112300632848721,-4.28537518688921,-0.11577582573791845,6.1430053531494835,-0.7762138295704014
2008-07-01,-0.05142346275586762,5.80531331976121,-3.780468555571346,0.34598950889723307,-2.0834776506033865,-0.43691672240086027,-3.1446235365236865,0.55364486422022,-0.3326208563969237,-0.029482536141271314,-4.49691064345516,-0.9051704338890495,-1.3611257877528402,44.53946425818166,-6.4467194980948035,1.7025536142569333,2.2821899191758734,-4.760609352220847,0.4953816397400022,-2.555457970536363,-0.526224885730083,-4.29547396131939,-1.5636461617817534,1.7420296049832886,-0.9177246057084654
2008-10-01,-2.7615332155137176,-4.1543130849599565,-11.104173945566567,-7.6989307194424095,-6.07204854422852,-4.4390272981946,-16.365460622344933,-5.8255396519093265,-2.7362771324936532,-1.3908157275215371,-8.322274009771343,-5.640871308115844,-6.705370409556345,57.075615004354425,-11.06077670709175,-1.9431111096814033,-17.674127796472277,-10.561573638325628,-2.9444085300010396,1.680082361161973,-1.677526648006179,-13.079402545469932,-3.090268234700869,-8.900497117597261,-4.362575968514784
2009-01-01,-1.04567275383058,-14.435593312643034,-18.432174865935433,-21.39236601402757,-11.916571714869901,-1.5587901799024466,-23.591149510267837,-0.5470705910620565,-2.2943960046132865,-0.998663191788844,-11.720098535804444,0.21632990794532425,-0.9852196677430953,12.23898164124135,-22.3762021178531,-13.273661673205885,-26.40987026663103,-23.148364393864167,-1.04888101722377,0.561318988285258,0.3200100634635667,-20.01011031852917,-1.9913910289344756,-18.637734310313434,-1.6813315594438867
2009-04-01,-1.4528519148512566,-11.47096307589585,-17.1650901488228,-20.721625454635266,-16.3239253737026,0.64476253904642,-30.47823958223047,-0.72582240999644,0.8260448259978119,0.17186501948828337,-13.329258124791417,-0.4363929556603929,-1.244538508829,0.41338061296256745,-23.63852141993753,-19.970444200793434,-21.43724331186257,-20.542434208587167,0.92018363751551,-6.084014135338751,0.12610239008288668,-16.887151498524265,0.12054783814941394,-23.551551163691666,-0.09753019843096829
2009-07-01,0.6198956982862284,-12.449838798549221,-11.157546250503946,-17.1804195243955,-14.3902996277946,0.7935223514473927,-26.91642804547207,-0.02452230334901362,0.5926106717125631,-0.390165998313343,-11.593513881944192,0.656746157225737,-8.051630980720878,4.64110133830869,-17.804283106209933,-15.101787019182,-15.358503726435965,-17.933888563508933,0.218092234339081,-2.489184980236474,0.61285794244031,-10.901029671275081,3.1949792179970835,-18.746096588625466,0.8571893179089883
2009-10-01,0.4669169121894166,-4.874039312440927,-3.7327321117685166,-9.073418928237869,-14.798556769665831,-0.2837868603751003,-12.70930743778969,1.0617917241754657,0.002379057619284327,-0.06660006659999033,-8.017204498835634,0.278896371713751,-7.493294886071603,0.5212541244010348,-9.306695278648846,-6.431216211397467,3.1745580888069234,-9.746254689820423,0.8995972036702312,-6.153740771057,0.6677554553092767,-4.087617957326342,2.64837978845328,-7.01543106630607,-0.27430189238883634
2010-01-01,0.67888596278728,8.562529940070586,5.040570811869727,6.805467620336247,-4.104016275296403,0.879882874426432,6.58155999955256,0.03506320043211867,0.7929640139830777,0.5362860143736983,-6.9895797428858835,0.8380476097239656,5.390341672481156,22.861758936063875,3.9765619295706003,-2.0643439248090503,15.513391447739382,7.318668574123077,1.5574984761628097,-5.723257936309866,1.9300453466865466,3.1170565517471567,0.46458313509129684,0.6547126540884401,1.36532208217635
2010-04-01,1.52213672797828,7.722095989115897,8.31866876011391,13.573814227672466,1.5738758439171132,-0.35832686637423644,22.1959453670863,3.5912844646611077,-0.0017905449921529943,-1.0580413271462021,-6.150054027420136,2.3000592051252675,5.18878279568879,24.10201106056815,8.738930376630307,3.856969646082533,15.2381064639181,11.750912416635366,-0.4200632241219176,-3.6419670945303793,1.3948381033319635,3.3220784329524338,0.9601469906397518,10.282127087575788,1.97000461805015
2010-07-01,0.482812870655533,9.618088158511084,10.549282555900701,11.83043264748018,3.4263363807028155,-0.5744109083692174,27.856854996066364,-1.6506356367141626,0.2993005839649726,-0.579462621310726,-8.859895396114416,0.29264476426006664,10.581730174988879,3.6026215322943043,9.52392791343494,7.19603991858031,1.5647598784220935,19.81044935062053,-0.08197732848927337,-11.878906219745963,-0.10092593694879166,0.16807785658199004,0.0008727261980313409,7.863067710493641,-0.21371212043027502
2010-10-01,0.3876002397366836,10.475916769315097,9.74979137614863,13.984402995706168,8.042436866246383,0.31183739266974797,34.60321670554537,0.5825907865696367,0.8032260423295736,-0.5463272807557333,-5.311844669343837,-0.9276535364244535,12.652818107363634,4.844890564625643,5.883284719737216,15.130465392370398,4.122950875657883,17.414574941656536,1.3678775554282596,-4.422811461638584,-0.4250339149795397,-0.7830626022338133,1.1923447596125873,8.475832321655203,0.6682236851134021
2011-01-01,0.795674560471233,8.980234286383194,10.142276188145196,13.782789877065602,3.2295821150241757,-0.029276213424183368,30.480515389593336,-0.5659505311301207,0.0872748083780747,-0.8730457609202703,-4.66320735966728,1.8514462012546733,-2.409821936146443,6.502566585665573,4.400996504098226,13.47733048398698,7.053548687889506,11.779773023015473,-0.37536569267799197,-7.84354077024534,1.4623337257608364,1.1733727294291554,-0.356273936435577,6.3547042808599565,0.0429130264155367
2011-04-01,0.0003533286665173274,6.02735414209191,7.42066825856748,9.375006568018014,3.38033289841338,-0.7800764320569336,25.389817637618634,-0.3554281138464907,-0.3751624553997401,0.2544527749343463,-8.152574796480474,-0.41278918795348435,1.42244173305197,9.519728459519749,2.900124331959877,7.892131759443114,0.8313757014132434,12.146428854181432,-0.8854515223324663,-10.848068154481426,0.002992297592047629,-1.3211272315687732,0.4534627410247267,2.3745569483569637,-0.8870482180450017
2011-07-01,0.12350815904117833,5.63261991884161,2.4859857869867623,8.93620346134297,-0.11662631629441982,0.200417261033492,18.666275031507766,0.02013351858553003,-0.1562602273149013,-0.25074347233602334,-2.026057836746834,0.8341815502009696,0.7606506246677606,20.110413209373988,-1.8411830719977889,5.02243912957734,3.1337993710340832,7.308273758865337,0.2794221799488669,1.4275614190330932,1.2894132534267675,-1.4997982688212534,0.037629460979978324,0.20661337387240666,0.60993884249711
2011-10-01,-0.16359843946049565,-0.6301494253840051,3.5107630705477093,3.6045980389140566,-0.7791995517266471,-0.549390664809169,7.356141568468389,1.327106459941693,0.09024778285544273,0.2882501314040737,-11.273817871308987,-0.013634107407225926,-1.2748434063948464,12.502549524778473,-2.0854408141776735,-1.132693684022188,-3.581214661057569,5.329487767424619,-0.5856958178147403,-5.79938655667791,1.1481602875734487,-4.420484422465896,2.157688531508683,-0.6551945354092483,-1.1631299079997273
2012-01-01,0.3698134527785593,-0.9171586257999264,1.47481035993832,1.5628164694308884,-0.9789057995513301,-1.6916140254507377,2.1665811553933603,-1.3095168911565922,-0.09329040324660431,-0.3585421686645924,-8.830342246895967,-0.22680736134662569,2.4433140933964617,14.107410568655013,-5.2513209715104905,1.1483541988039951,-7.85974672837241,9.758949154455047,0.43506925511096606,1.6619125555293366,-1.2101554331905033,-6.21557950407236,0.7613768836885054,0.5135955495867991,0.4064787022651097
2012-04-01,0.36540912453321495,-1.9317575241508138,0.291072223393518,-0.3065793149278017,-3.2591654079252934,0.282971238609812,0.392352959935121,0.406833931533531,-0.6967065121819597,-0.029950860936801993,-3.1451973590446265,-0.5553115059695167,-0.24717293736997273,9.019169835823515,-6.400923712338707,-2.894235359070068,-4.933823158801462,5.12784624151299,0.5703681838440227,8.52333611255189,0.0048097879184133925,-6.9278225687308,0.37134119759168,0.7366802889013767,0.6254567007709132
2012-07-01,-0.310678007202611,-1.9017598837321443,-0.47875845493622,-1.1067975101483845,2.3443066825980168,-0.9688203755110004,0.44964471199207257,-0.8654662233503013,0.18458761399975154,-0.19886786374386092,-3.8510138665218996,0.590632543255667,-2.7000769158113367,-1.002221984578695,-4.6395247991912205,7.3598843803884675,-2.245969034771473,5.0871217780674565,-0.9219974366306598,-2.0982706153046897,-0.100781110740411,-3.341576571831517,1.3711696208865647,0.9434124280848843,-1.0555186789418505
2012-10-01,0.08990662715542168,-2.67354871394787,-4.767265148359724,-2.407018049566072,0.7492441333380843,-0.24484217278940398,3.210453117881062,-0.346131143269594,-0.24196554104006732,0.758887952294233,-0.5627322494962161,-0.4981876825062326,-2.8386772251892567,-2.2791204404753214,-6.577581351019017,8.263575164936743,-4.140752653392434,5.205506754550117,0.0379018811773116,-1.3073320413436533,-0.19885376321523898,-5.17066092269877,-1.321280629365773,-2.495709480841534,0.5332892356899817
2013-01-01,-0.07602483002685571,-4.72181325188698,-5.024810282815997,-2.01571181648911,0.7201320138797019,0.446731614313429,5.02488366137046,0.35509273114433904,0.50679909091476,-0.06734945393263299,-2.282713665441126,-0.04648982302614133,-7.563811478533354,-2.3630037323861286,-4.4769070074975525,8.43972065718046,-6.027714927499493,-0.10592712956964334,1.5022269808358626,-6.669512981802124,0.05435884412337233,-0.4096976497093083,-1.4371188340767926,-1.4222517352053068,-0.551379607637795
2013-04-01,-0.031869741669669015,0.2763821184220547,-2.493765694852613,-0.19596140094576434,1.8302714276496879,0.044811507679874664,5.371852965149987,-0.6069442334991727,-0.16569367191839532,0.6737272182803037,-0.6106279957558692,0.142966591892641,0.2734777964468235,-10.185048039378364,-3.861616125194893,8.800637686620368,-6.196842638400014,-0.1263451567609727,-1.2685427180424311,-2.9887042728765167,1.1537490619855464,2.48880998059188,-0.1334395754777833,-2.5971865988725633,-0.9468815006191167
2013-07-01,0.6480964108082673,-0.49143280286907326,2.180576920517481,-0.16438784367246773,-1.9774325627512361,0.14648602981635162,4.531731627750981,-0.6006335353723887,-0.16004357074619702,0.284888547112428,-5.311426789593059,1.4263396025456114,0.41688067111798627,-3.764346397374101,-3.6740777479575866,-0.5341872156031486,-3.092483461655964,-0.2230608973571383,0.5791500642759467,2.21259324698954,0.3448150523628127,-1.253390811506097,1.2099046178359734,-2.3721916603846203,0.4436745809167733
2013-10-01,-0.236563952455354,5.3085557806800905,5.650101563460063,3.5594267082481434,2.2248794610422,0.1473802843199404,1.9672454699192399,-0.9234843849755304,0.044631110028788314,-0.24276771138694864,-3.6757061223849754,-0.08526784814083237,-3.2425218361132035,1.4236298435195778,-0.31205508750079,-2.550284210245287,3.541566055593792,-0.9937592683735503,-0.3656455569055466,-0.8001590030631736,-0.2748956581826147,6.595568515112343,-0.9672588593451401,1.933726908159673,0.41630899023379714
2014-01-01,-0.6837515317480743,4.842817349781337,6.98153219324823,4.013462583000327,1.7530266174519227,-0.280636361996379,1.494106635373748,0.8111308750371001,-0.06226299422614101,0.07129221853498664,-1.5433529200802898,1.4123369340177885,13.846895617882337,-8.73213895118279,0.209964848627701,-6.781765814278134,6.46440411280113,-0.9977401149339004,-1.6297121850422693,5.024250462606603,0.44391854549487,2.9186419296100734,0.949408376790636,-0.45849058048605834,-0.8399715859198763
2014-04-01,1.2797519409503433,2.581472542394699,5.82332574383204,1.7531609264949966,-0.853704042112576,0.19003968536249002,4.29502630760046,-0.41980854934188877,-0.04154932115493241,-0.06951563699506566,-1.8074912891985033,1.10996240854742,24.10361422605716,-3.513956830526753,0.009577790317367718,3.4856832351304945,5.88834240808789,-0.7899442637998253,1.1349802713650037,-1.633648034801675,0.15236832519724863,2.1287198978513566,-0.07925913818361933,1.9738181395591239,-0.0162210719673291
2014-07-01,-0.7461300776116065,0.5336781555248903,3.5292166498633066,1.14991332845451,2.58945241455702,0.3568879371876967,4.6957329955135565,0.046263824562531454,0.13242062914738764,0.3868343454680054,-2.492126255860273,-0.6826848083546361,22.3904102083897,5.079261611457715,-1.233183527748944,-0.24497208489593061,3.26553924096898,-0.8679284201339473,-0.228518000905472,0.6898918527216464,0.5319484946916396,1.9268357401852063,-0.027692778289829967,2.9126994354449,-0.7366546621909533
2014-10-01,0.6140025907162899,-2.5470862385711235,4.236957175888054,0.949285449483506,-0.016757154257314315,-0.14053456477803866,7.121427008617823,-0.492628100786716,0.17024239095391666,0.5159260454371153,0.3014758838082477,-0.2688301590973534,23.40537403732077,11.05273395591883,-1.400705498872452,2.987009146305033,2.5860493614109483,-0.5394793739556792,-0.16575739597196998,5.770338247098793,0.5694597897706674,-0.6157124283246713,1.0701333685288235,1.9934103138942392,1.5236325552185896
2015-01-01,0.11923692162969501,-1.9555209827719624,4.913805622226673,-0.5024818342914646,-0.8589368491012767,1.202763467130902,3.383873063327177,0.7833467110985431,0.17049302114025364,0.6448292593744643,2.1413206114673904,2.4413534942335495,42.0161737826798,17.132760282538722,-0.411661521871457,4.813338044786497,2.324184948124414,1.998566098262587,-0.08014365301814497,1.154025507880772,0.7400463875174049,-1.09571032550942,1.6244054487763435,5.985846798776639,-1.2025276871934951
2015-04-01,0.040344593970165356,-2.0394871367391603,5.1484727334669,1.3149792024606564,4.822621746195437,0.15867095202446102,1.2812742057432571,0.238240365491714,-0.020184453350213988,0.13417071409616757,-2.89327329758102,0.2511861353453481,26.41893235878183,24.5726830379668,1.0327937286555529,4.506220199023857,2.7477515818751095,4.116278559913287,-0.010509121534174012,2.0295588797645565,-0.21764901351266933,2.4809749480256436,-0.33124225609720764,5.47627770085628,1.5362220750462425
2015-07-01,-0.23762406030577465,-0.983097913912964,5.43279492626957,1.0921890533182048,1.579727694905716,0.10693804756168501,-1.150493501414346,0.07707838087036241,0.3231661031616983,-0.032802124833956336,2.1856823124209566,0.6522261841780167,37.86266457434197,3.9043748474899225,2.1075516822749867,2.59602470027602,0.3028239927038664,4.084660323237164,-0.6932921760421333,3.6772679634754133,0.4249494984299733,3.3245987941254698,0.8239312588713507,4.83619862356651,0.865755361793914
