date,DEU,AUT,BEL,PRT,ITA,LUX,FRA,NLD,FIN
1959-01-01,1.9313211116476598,-0.44808362467127,-3.0665749314474433,10.784096087167429,8.087868147361165,-2.5178149036201334,0.20866197297221234,0.8948948948949665,1.6841474637485503
1959-04-01,5.94084216347619,2.095443744825569,5.292252040889189,9.361010900942839,9.765680115414677,3.750086432361691,0.9972689006099823,0.4498425551058233,0.5605850065273943
1959-07-01,7.968084283797917,0.3193862752760423,5.714692488155084,11.921409966454739,10.284335368282633,6.79319780144932,0.601838909291376,1.715367965367933,1.283302239219233
1959-10-01,11.475873698033732,1.384562385271691,10.163620611122658,10.927057382015754,15.242798007497667,11.504189392448069,1.007689622729183,0.4115226337448133,1.235641247518698
1960-01-01,12.554070427396432,0.9312067251678297,9.75928688041842,5.548720304200789,15.99640088629227,14.193439809527268,0.44426665857702696,0.80811049074352,1.0124605651574854
1960-04-01,11.708892768938115,0.7052767500614974,6.59556153492445,8.938358639422784,18.768044602006967,9.119343580272657,0.7822485528691403,1.18124769287548,1.3350265961572365
1960-07-01,11.62203195724031,0.3324535955069033,8.978725283377477,6.371337987776549,17.470776517071933,9.454922822555957,1.0981609050453243,0.38759689922489665,0.14621326749449937
1960-10-01,9.78431051182387,1.367884775304265,2.6199026954025766,2.86046110355368,10.234111458063813,3.3966350551119135,0.09179228738502128,1.1278515491998868,1.236057908473616
1961-01-01,10.947252739081867,-0.002636340169423231,0.11542960695503623,12.603362530612515,9.925967759319894,2.805502100694587,0.7062892454173797,-0.7326007326007833,1.3535894803322563
1961-04-01,7.740987885153413,-0.41941559607226636,8.599701135229195,11.506648446580636,9.02403659603177,4.962438084867533,0.0595192548480987,0.02895045029877023,0.48755814031047673
1961-07-01,5.700077489548703,0.66521677442976,6.976227242137413,3.825015110478237,10.204023820706896,3.469345157510516,0.4910317493430984,0.7449022055764166,0.0150655311534967
1961-10-01,3.5096342526350934,0.4402229416520356,9.557791937266309,5.073720576263813,14.2559111060581,0.4287185242523777,1.0263270260554567,1.0909380474596702,1.0186217433194613
1962-01-01,6.660429490617706,-0.10650137885001403,13.492403258310487,1.9504800379410867,13.2525518670043,-4.435275391392186,0.2514881500653377,-0.3507969190878966,0.16094458843092005
1962-04-01,7.826063456375732,0.19298720484782997,3.55672703073814,-1.4964780179709767,10.25965959827367,-7.075774677363917,-0.10817406320253366,0.71303286814616,0.7144990006744117
1962-07-01,10.361484271813197,0.6898613023444952,4.40471621596506,3.0746280341993213,8.338790308113124,-5.75833725394384,0.7681485889425043,0.35087719298242,0.8600157214859635
1962-10-01,8.387790042964353,-0.6792869316607181,4.302416715366999,0.758114401446018,7.006362823814388,-0.5428605802786001,-0.025091019623579697,-0.68370561282937,0.4083237903964634
1963-01-01,1.7198682488481698,0.8014696414838759,4.177276498903427,-0.2997242437097422,5.950247891602934,-2.1140064807787993,-3.7817922848626995,1.0638297872341833,-2.0705718170343252
1963-04-01,3.6974871860505765,1.3483000628832904,8.706331009049853,3.0189855479653374,10.104926250412504,2.291522808900139,6.0166286068697525,1.3606858967683533,3.9176497342820795
1963-07-01,3.13516246318734,0.045590246782963494,8.015543894715064,2.9897538340096865,10.300980864522716,3.4068524499373845,0.5284944106678967,0.33003300330029334,-0.5044060408202795
1963-10-01,4.916761325578826,-0.3118847357720269,10.408975597756404,9.435670467699063,9.026070605582797,1.1327355598788282,0.6473815410904223,0.33308195072897634,0.6666621308718267
